CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,IsParent,CustomerPriority,IncomeLevel
183,MRS.,MIRANDA,PATTERSON,1946-07-10,M,F,miranda10@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
184,MR.,ISAAC,GREEN,1952-10-04,M,M,isaac38@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
185,MR.,THOMAS,CARTER,1953-02-05,M,M,thomas47@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
186,MS.,AMANDA,FLORES,1977-05-26,S,F,amanda33@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
187,MR.,JACK,HALL,1936-08-12,M,M,jack57@adventure-works.com,50000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,Average
188,MR.,SETH,DIAZ,1960-08-08,M,M,seth70@adventure-works.com,100000.0,0.0,Partial College,Professional,Y,No,Standard,High
189,MR.,EVAN,EVANS,1966-09-13,S,M,evan24@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y,No,Standard,Average
190,MR.,ANDY,MUNOZ,1969-11-10,M,M,andy11@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,N,Yes,Standard,Average
191,MR.,DALTON,JENKINS,1965-04-02,S,M,dalton52@adventure-works.com,50000.0,4.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
192,MRS.,REBEKAH,KOVÁR,1963-05-14,M,F,rebekah4@adventure-works.com,70000.0,4.0,Bachelors,Professional,Y,Yes,Standard,Average
193,MR.,ETHAN,JACKSON,1957-10-16,M,M,ethan45@adventure-works.com,30000.0,2.0,High School,Skilled Manual,Y,Yes,Standard,Average
194,MR.,JESSE,JAMES,1956-09-14,M,M,jesse8@adventure-works.com,70000.0,3.0,Partial College,Professional,Y,Yes,Standard,Average
195,MRS.,JULIA,WILLIAMS,1956-08-27,M,F,julia24@adventure-works.com,80000.0,3.0,Partial College,Professional,Y,Yes,Standard,High
196,MR.,MARCUS,PHILLIPS,1963-09-14,M,M,marcus43@adventure-works.com,90000.0,0.0,Partial College,Professional,Y,No,Standard,High
197,MRS.,CHLOE,BELL,1951-04-17,M,F,chloe52@adventure-works.com,40000.0,3.0,Partial College,Professional,Y,Yes,Standard,Average
198,MR.,JASON,EVANS,1972-06-26,M,M,jason30@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
199,MRS.,MELANIE,WOOD,1951-06-16,M,F,melanie17@adventure-works.com,60000.0,2.0,Partial College,Professional,N,Yes,Standard,Average
200,MR.,AARON,GRIFFIN,1955-10-14,S,M,aaron20@adventure-works.com,20000.0,3.0,Partial High School,Clerical,N,Yes,Standard,Low
201,MRS.,ALEXIS,SIMMONS,1971-01-04,S,F,alexis38@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,N,Yes,Standard,Average
202,MR.,ISAAC,PEREZ,1969-12-22,M,M,isaac26@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
203,MRS.,ALEXANDRA,ANDERSON,1969-12-25,S,F,alexandra73@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
204,MR.,RICHARD,WRIGHT,1962-10-27,S,M,richard22@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
205,MRS.,ISABELLE,HUGHES,1954-10-24,S,F,isabelle10@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,N,Yes,Standard,Average
206,MR.,XAVIER,WATSON,1951-02-12,M,M,xavier66@adventure-works.com,40000.0,3.0,Partial College,Professional,Y,Yes,Standard,Average
207,MRS.,CATHERINE,JAMES,1940-05-20,S,F,catherine7@adventure-works.com,60000.0,3.0,Bachelors,Management,N,Yes,Standard,Average
208,MRS.,MALLORY,JIMENEZ,1974-03-03,M,F,mallory13@adventure-works.com,40000.0,3.0,Partial College,Clerical,Y,Yes,Standard,Average
209,MR.,JULIAN,COLEMAN,1959-08-06,S,M,julian7@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
210,MRS.,JADA,ADAMS,1949-06-06,M,F,jada25@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
211,MR.,THOMAS,HENDERSON,1957-11-22,M,M,thomas6@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
212,MRS.,SHELBY,STEWART,1964-02-24,M,F,shelby23@adventure-works.com,60000.0,4.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
213,MRS.,STEPHANIE,LONG,1964-03-16,M,F,stephanie37@adventure-works.com,90000.0,5.0,Partial College,Professional,Y,Yes,Standard,High
214,MRS.,DESTINY,MOORE,1949-02-09,S,F,destiny8@adventure-works.com,30000.0,4.0,High School,Professional,Y,Yes,Standard,Average
215,MR.,JEREMY,ALLEN,1975-09-14,S,M,jeremy7@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
216,MR.,ERIC,GONZALES,1963-10-23,M,M,eric24@adventure-works.com,80000.0,4.0,Bachelors,Management,Y,Yes,Standard,High
217,MR.,BLAKE,BAKER,1959-07-04,S,M,blake34@adventure-works.com,40000.0,2.0,Partial College,Clerical,Y,Yes,Standard,Average
218,MR.,IAN,ROBERTS,1966-08-03,S,M,ian35@adventure-works.com,70000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
219,MRS.,MACKENZIE,PETERSON,1945-06-04,S,F,mackenzie3@adventure-works.com,20000.0,5.0,Partial High School,Clerical,Y,Yes,Standard,Low
220,MRS.,MELANIE,ROSS,1947-10-18,S,F,melanie19@adventure-works.com,70000.0,2.0,Bachelors,Management,N,Yes,Standard,Average
221,MR.,CHRISTOPHER,WINSTON,1974-02-09,S,M,christopher26@adventure-works.com,60000.0,0.0,Partial College,Professional,N,No,Standard,Average
222,MR.,CLARENCE,YE,1956-09-14,S,M,clarence5@adventure-works.com,60000.0,2.0,High School,Professional,N,Yes,Standard,Average
223,MRS.,ASHLEY,PRICE,1961-07-27,M,F,ashley26@adventure-works.com,90000.0,4.0,High School,Professional,Y,Yes,Standard,High
224,MR.,DEVIN,MORGAN,1955-05-04,S,M,devin80@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
225,MR.,TIMOTHY,EDWARDS,1960-02-14,M,M,timothy26@adventure-works.com,100000.0,0.0,Partial College,Professional,N,No,Standard,High
226,MR.,THOMAS,LEWIS,1954-03-10,M,M,thomas79@adventure-works.com,20000.0,3.0,Partial High School,Clerical,N,Yes,Standard,Low
227,MRS.,KELLY,HUGHES,1957-05-18,M,F,kelly16@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Yes,Standard,Low
228,MRS.,HEATHER,HUANG,1958-02-08,M,F,heather5@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
229,MRS.,AMANDA,WRIGHT,1969-05-18,M,F,amanda63@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
230,MR.,JUSTIN,ZHANG,1967-09-14,S,M,justin21@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,No,Standard,Average
231,MR.,WYATT,PEREZ,1967-04-15,S,M,wyatt41@adventure-works.com,100000.0,1.0,Bachelors,Management,Y,Yes,Standard,High
232,MS.,SAMANTHA,CLARK,1975-05-18,M,F,samantha20@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
233,MRS.,OLIVIA,FLORES,1959-06-24,S,F,olivia58@adventure-works.com,70000.0,1.0,Graduate Degree,Professional,N,Yes,Standard,Average
234,MRS.,CYNTHIA,ARUN,1962-04-04,M,F,cynthia11@adventure-works.com,90000.0,5.0,Partial College,Professional,Y,Yes,Standard,High
235,MR.,WYATT,MILLER,1962-08-20,M,M,wyatt6@adventure-works.com,100000.0,1.0,Partial College,Professional,Y,Yes,Standard,High
236,MRS.,TAMARA,LI,1960-02-25,S,F,tamara34@adventure-works.com,80000.0,5.0,Partial College,Professional,N,Yes,Standard,High
237,MR.,JONATHAN,THOMPSON,1966-10-17,S,M,jonathan69@adventure-works.com,80000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,High
238,MR.,NATHAN,DAVIS,1972-01-09,M,M,nathan63@adventure-works.com,50000.0,1.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
239,MRS.,CHLOE,BROOKS,1970-03-02,S,F,chloe63@adventure-works.com,70000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,Average
240,MR.,JESSE,WRIGHT,1966-03-18,M,M,jesse45@adventure-works.com,80000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,High
241,MR.,JOSE,TAYLOR,1966-12-07,M,M,jose69@adventure-works.com,80000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,High
242,MR.,EVAN,GONZALEZ,1949-07-17,M,M,evan33@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
243,MR.,ZACHARY,JOHNSON,1976-06-18,S,M,zachary31@adventure-works.com,60000.0,0.0,Partial College,Professional,N,No,Standard,Average
244,MR.,MIGUEL,EVANS,1959-03-11,S,M,miguel43@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,N,Yes,Standard,Average
245,MR.,JEREMIAH,MARTINEZ,1953-03-04,S,M,jeremiah8@adventure-works.com,70000.0,3.0,Graduate Degree,Management,N,Yes,Standard,Average
246,MRS.,ALEXANDRA,REED,1949-02-09,M,F,alexandra4@adventure-works.com,30000.0,4.0,High School,Professional,N,Yes,Standard,Average
247,MR.,EDWARD,HENDERSON,1976-04-11,M,M,edward53@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
248,MS.,CAITLIN,RAMIREZ,1976-03-10,M,F,caitlin5@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
249,MRS.,ISABELLA,KING,1953-06-14,M,F,isabella50@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
250,MR.,NATHAN,SHAN,1938-04-24,S,M,nathan28@adventure-works.com,60000.0,3.0,Graduate Degree,Management,N,Yes,Standard,Average
251,MR.,LUCAS,GRIFFIN,1946-05-27,S,M,lucas68@adventure-works.com,40000.0,5.0,High School,Professional,N,Yes,Standard,Average
252,MR.,BLAKE,RODRIGUEZ,1966-04-17,M,M,blake20@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,Y,No,Standard,Average
253,MR.,GABRIEL,KING,1975-06-08,M,M,gabriel50@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
254,MR.,CALEB,WANG,1956-09-14,S,M,caleb21@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,N,Yes,Standard,High
255,MR.,JONATHAN,LEE,1961-05-07,M,M,jonathan76@adventure-works.com,80000.0,5.0,Partial College,Professional,Y,Yes,Standard,High
256,MRS.,DONNA,ANAND,1968-03-05,M,F,donna20@adventure-works.com,70000.0,2.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
257,MR.,MICAH,CAI,1966-10-09,S,M,micah9@adventure-works.com,80000.0,3.0,Bachelors,Skilled Manual,Y,Yes,Standard,High
258,MR.,RYAN,POWELL,1950-02-04,M,M,ryan11@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
259,MRS.,SYDNEY,DIAZ,1951-11-03,S,F,sydney43@adventure-works.com,60000.0,2.0,High School,Professional,Y,Yes,Standard,Average
260,MR.,BRANDON,CHEN,1952-06-10,M,M,brandon22@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,Average
261,MS.,KELLY,SIMMONS,1979-09-26,S,F,kelly20@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
262,MS.,MELANIE,BARNES,1977-02-19,S,F,melanie18@adventure-works.com,40000.0,0.0,Bachelors,Professional,N,No,Standard,Average
263,MS.,ALEXA,WARD,1980-07-12,M,F,alexa10@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,No,Standard,Average
264,MS.,MICHELE,RAJE,1966-05-16,S,F,michele14@adventure-works.com,60000.0,0.0,Graduate Degree,Skilled Manual,Y,No,Standard,Average
265,MS.,CAROL,RAI,1980-07-18,S,F,carol8@adventure-works.com,40000.0,0.0,Partial High School,Clerical,Y,No,Standard,Average
266,MS.,NICOLE,RAMIREZ,1977-06-21,M,F,nicole42@adventure-works.com,40000.0,0.0,High School,Skilled Manual,N,No,Standard,Average
267,MR.,DEVIN,BROOKS,1974-05-05,S,M,devin63@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
268,MR.,JOSE,FLORES,1942-07-04,M,M,jose6@adventure-works.com,110000.0,2.0,Graduate Degree,Management,Y,Yes,High,High
269,MRS.,APRIL,ANAND,1943-01-02,M,F,april18@adventure-works.com,160000.0,1.0,Bachelors,Management,Y,Yes,High,Very High
270,MRS.,CATHERINE,MORRIS,1944-09-06,M,F,catherine16@adventure-works.com,60000.0,4.0,Graduate Degree,Management,N,Yes,Standard,Average
271,MRS.,JACQUELINE,PRICE,1945-06-10,M,F,jacqueline0@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
272,MRS.,AMANDA,FOSTER,1947-08-18,M,F,amanda37@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
273,MRS.,JACQUELINE,POWELL,1933-01-06,S,F,jacqueline9@adventure-works.com,120000.0,1.0,Graduate Degree,Management,Y,Yes,High,High
274,MRS.,DANIELLE,REED,1964-06-05,S,F,danielle23@adventure-works.com,150000.0,2.0,Bachelors,Management,N,Yes,High,Very High
275,MRS.,CINDY,SANCHEZ,1961-09-16,M,F,cindy19@adventure-works.com,110000.0,1.0,Bachelors,Management,Y,Yes,High,High
276,MRS.,KATELYN,SANCHEZ,1961-08-18,M,F,katelyn26@adventure-works.com,130000.0,1.0,Bachelors,Management,Y,Yes,High,High
277,MR.,HUNTER,RODRIGUEZ,1954-11-04,M,M,hunter53@adventure-works.com,80000.0,2.0,Partial High School,Skilled Manual,Y,Yes,Standard,High
278,MRS.,ERIN,SANDERS,1953-07-09,S,F,erin7@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
279,MR.,RAFAEL,XIE,1939-06-26,M,M,rafael26@adventure-works.com,130000.0,2.0,Bachelors,Management,Y,Yes,High,High
280,MR.,ISAIAH,WRIGHT,1971-02-08,S,M,isaiah45@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
281,MRS.,JANET,DOMINGUEZ,1970-12-13,M,F,janet18@adventure-works.com,70000.0,4.0,Graduate Degree,Professional,Y,Yes,Standard,Average
282,MR.,ANGEL,BAKER,1970-12-17,M,M,angel30@adventure-works.com,80000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,High
283,MR.,OMAR,CHEN,1959-08-25,M,M,omar2@adventure-works.com,60000.0,1.0,Partial College,Skilled Manual,N,Yes,Standard,Average
284,MRS.,ISABEL,JENKINS,1969-02-07,S,F,isabel7@adventure-works.com,40000.0,2.0,Bachelors,Skilled Manual,N,Yes,Standard,Average
333,MRS.,AMANDA,HOWARD,1961-05-11,M,F,amanda11@adventure-works.com,130000.0,1.0,Bachelors,Management,Y,Yes,High,High
285,MR.,RICHARD,GREEN,1971-03-12,M,M,richard25@adventure-works.com,70000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,Average
286,MR.,LUCAS,BAKER,1971-09-04,M,M,lucas48@adventure-works.com,70000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,Average
287,MR.,NATHANIEL,JAMES,1960-04-24,M,M,nathaniel0@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
288,MS.,FAITH,PATTERSON,1967-07-21,S,F,faith9@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
289,MR.,JOSEPH,WHITE,1958-04-05,M,M,joseph19@adventure-works.com,60000.0,1.0,Bachelors,Professional,Y,Yes,Standard,Average
290,MRS.,WHITNEY,LOPEZ,1958-11-15,M,F,whitney15@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y,Yes,Standard,Average
291,MRS.,JAMIE,LIANG,1958-09-17,M,F,jamie20@adventure-works.com,70000.0,5.0,Graduate Degree,Professional,Y,Yes,Standard,Average
292,MR.,MARCUS,ADAMS,1978-11-13,S,M,marcus34@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
293,MS.,ELIZABETH,COLEMAN,1978-08-11,M,F,elizabeth35@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,N,No,Standard,Average
294,MS.,AMANDA,ADAMS,1973-09-03,S,F,amanda58@adventure-works.com,80000.0,0.0,Bachelors,Management,N,No,Standard,High
295,MR.,JACKSON,WASHINGTON,1966-10-22,M,M,jackson15@adventure-works.com,130000.0,0.0,Graduate Degree,Management,Y,No,Standard,High
296,MRS.,KIMBERLY,RICHARDSON,1957-12-18,S,F,kimberly13@adventure-works.com,60000.0,2.0,High School,Professional,N,Yes,Standard,Average
297,MS.,MADELINE,LOPEZ,1974-05-27,S,F,madeline18@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
298,MR.,CEDRIC,GAO,1967-05-15,S,M,cedric14@adventure-works.com,130000.0,0.0,Graduate Degree,Management,Y,No,Standard,High
299,MR.,AARON,BRYANT,1944-11-14,S,M,aaron17@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
300,MRS.,CHLOE,WHITE,1949-10-12,M,F,chloe45@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
301,MRS.,JACQUELINE,GONZALES,1950-08-04,M,F,jacqueline18@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Yes,Standard,Average
302,MRS.,ARIANNA,HENDERSON,1950-06-09,M,F,arianna5@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Yes,Standard,Average
303,MR.,RUBEN,SUBRAM,1960-07-22,M,M,ruben14@adventure-works.com,100000.0,0.0,Partial College,Professional,Y,No,Standard,High
304,MRS.,ASHLEY,THOMAS,1960-05-23,S,F,ashley11@adventure-works.com,110000.0,3.0,Partial College,Professional,Y,Yes,High,High
305,MRS.,DESTINY,FOSTER,1953-07-17,S,F,destiny64@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
306,MRS.,ERIN,MORRIS,1953-11-24,S,F,erin22@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
307,MR.,CAMERON,HUGHES,1953-03-12,M,M,cameron6@adventure-works.com,30000.0,1.0,Bachelors,Skilled Manual,Y,Yes,Standard,Average
308,MR.,NATHAN,CLARK,1955-07-25,M,M,nathan53@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
309,MR.,CODY,COOK,1958-09-23,M,M,cody21@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
310,MRS.,BONNIE,PAL,1941-04-25,M,F,bonnie18@adventure-works.com,90000.0,5.0,Bachelors,Management,Y,Yes,Standard,High
311,MRS.,JAMIE,ZENG,1957-04-24,M,F,jamie26@adventure-works.com,40000.0,1.0,Partial College,Clerical,Y,Yes,Standard,Average
312,MR.,JESSIE,GUO,1958-04-17,M,M,jessie22@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
313,MR.,PATRICK,HOWARD,1959-08-23,S,M,patrick16@adventure-works.com,60000.0,4.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
314,MR.,JONATHAN,ANDERSON,1971-08-15,M,M,jonathan62@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
315,MR.,ROBERT,BROWN,1971-02-05,M,M,robert62@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
316,MR.,JASON,FOSTER,1969-11-12,S,M,jason13@adventure-works.com,80000.0,3.0,Graduate Degree,Professional,Y,Yes,Standard,High
317,MR.,DENNIS,ZHU,1961-03-09,M,M,dennis15@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
318,MS.,DESTINY,MURPHY,1979-03-01,S,F,destiny31@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
319,MR.,SEBASTIAN,REED,1972-01-08,S,M,sebastian19@adventure-works.com,80000.0,0.0,Bachelors,Management,Y,No,Standard,High
320,MR.,KEVIN,CARTER,1943-08-27,M,M,kevin48@adventure-works.com,110000.0,2.0,Bachelors,Management,Y,Yes,High,High
321,MRS.,NATASHA,ROMERO,1944-04-19,S,F,natasha8@adventure-works.com,70000.0,4.0,Bachelors,Management,N,Yes,Standard,Average
322,MRS.,MADELINE,HALL,1946-12-06,M,F,madeline20@adventure-works.com,70000.0,3.0,Bachelors,Management,Y,Yes,Standard,Average
323,MR.,NOAH,LEE,1946-07-09,S,M,noah69@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
324,MR.,JOHN,WILLIAMS,1948-10-26,M,M,john39@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Yes,Standard,Average
325,MRS.,RACHEL,HOWARD,1965-11-02,M,F,rachel40@adventure-works.com,130000.0,1.0,Graduate Degree,Management,Y,Yes,High,High
326,MR.,COLE,TORRES,1955-08-18,S,M,cole6@adventure-works.com,60000.0,2.0,High School,Professional,Y,Yes,Standard,Average
327,MR.,JEREMIAH,LONG,1954-09-09,S,M,jeremiah30@adventure-works.com,60000.0,2.0,High School,Professional,Y,Yes,Standard,Average
328,MR.,MARCUS,WRIGHT,1938-01-04,M,M,marcus30@adventure-works.com,90000.0,5.0,Bachelors,Management,N,Yes,Standard,High
329,MRS.,DEANNA,GILL,1940-10-21,M,F,deanna40@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,High
330,MRS.,MADISON,THOMAS,1950-11-20,M,F,madison11@adventure-works.com,70000.0,4.0,Partial College,Professional,N,Yes,Standard,Average
331,MR.,RICHARD,ROBERTS,1933-11-20,S,M,richard32@adventure-works.com,110000.0,1.0,Graduate Degree,Management,N,Yes,High,High
332,MR.,IAN,COX,1933-03-10,M,M,ian77@adventure-works.com,110000.0,1.0,Graduate Degree,Management,Y,Yes,High,High
334,MRS.,KATHERINE,WOOD,1954-06-28,M,F,katherine27@adventure-works.com,70000.0,3.0,High School,Professional,Y,Yes,Standard,Average
335,MRS.,ANNA,RODRIGUEZ,1953-02-10,S,F,anna58@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
336,MR.,MARCUS,MARTINEZ,1937-06-08,S,M,marcus18@adventure-works.com,110000.0,2.0,Graduate Degree,Management,Y,Yes,High,High
337,MR.,ANDREW,WALKER,1972-12-04,M,M,andrew30@adventure-works.com,60000.0,1.0,Graduate Degree,Skilled Manual,Y,Yes,Standard,Average
338,MR.,ELIJAH,HERNANDEZ,1969-11-27,S,M,elijah45@adventure-works.com,80000.0,2.0,Graduate Degree,Professional,Y,Yes,Standard,High
339,MR.,JOSEPH,JONES,1963-05-11,M,M,joseph9@adventure-works.com,60000.0,4.0,Bachelors,Professional,Y,Yes,Standard,Average
340,MRS.,KIMBERLY,SANCHEZ,1960-12-24,M,F,kimberly25@adventure-works.com,40000.0,4.0,High School,Skilled Manual,Y,Yes,Standard,Average
341,MR.,ALEJANDRO,CAI,1967-08-07,M,M,alejandro24@adventure-works.com,60000.0,0.0,Graduate Degree,Professional,N,No,Standard,Average
342,MR.,ZACHARY,PATTERSON,1978-08-24,M,M,zachary9@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
343,MR.,HUNTER,HUGHES,1973-08-02,S,M,hunter8@adventure-works.com,80000.0,0.0,Bachelors,Management,Y,No,Standard,High
344,MS.,GABRIELLE,COOPER,1967-06-17,M,F,gabrielle9@adventure-works.com,120000.0,0.0,Bachelors,Management,Y,No,Standard,High
345,MRS.,MISTY,TANG,1942-03-02,M,F,misty5@adventure-works.com,100000.0,2.0,Graduate Degree,Management,Y,Yes,Standard,High
346,MS.,BRANDY,SURI,1977-12-02,S,F,brandy18@adventure-works.com,30000.0,0.0,Partial High School,Clerical,N,No,Standard,Average
347,MR.,RICHARD,FOSTER,1944-02-22,M,M,richard71@adventure-works.com,60000.0,4.0,Graduate Degree,Management,Y,Yes,Standard,Average
348,MRS.,KAYLEE,ROGERS,1946-07-15,M,F,kaylee16@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Yes,Standard,Average
349,MRS.,SHELBY,PETERSON,1965-06-24,S,F,shelby5@adventure-works.com,120000.0,3.0,Partial College,Professional,Y,Yes,High,High
350,MR.,JASON,WANG,1953-06-14,M,M,jason22@adventure-works.com,70000.0,3.0,Graduate Degree,Management,Y,Yes,Standard,Average
351,MRS.,SARA,PARKER,1953-07-25,S,F,sara33@adventure-works.com,70000.0,3.0,Graduate Degree,Management,N,Yes,Standard,Average
352,MS.,ANNA,COOPER,1979-08-10,S,F,anna13@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,No,Standard,Average
353,MRS.,RACHEL,RICHARDSON,1971-04-27,M,F,rachel38@adventure-works.com,60000.0,1.0,Graduate Degree,Professional,Y,Yes,Standard,Average
